scenario,strategy,annual_flow_kinzhal,annual_flow_cruise,annual_flow_shahed,capital_cost,total_cost,lives_saved,cost_per_life,pk_kinzhal,pk_cruise,pk_shahed
19841,cruise_active,247.60206186546338,1312.721716786379,8194.674110231374,2294509848.3309894,6723909058.634975,267463.8126409841,25139.50949940454,0.19781298003237704,0.8102753977875474,0.7035660902369496
19842,cruise_active,243.82569013710986,1939.9449709219014,7524.495202774293,3120666147.7818065,9144905346.694653,128528.63402368396,71150.72385356185,0.14564590642939163,0.8040412425939896,0.7284010503456233
19843,cruise_active,257.13363620219513,3137.392618680628,15035.602801542223,3121477590.5256042,9147283225.882904,244073.06572928443,37477.64301051016,0.08986218928749198,0.8350637598305943,0.7227724792616006
19844,cruise_active,338.9516288656413,2986.341750411916,8324.347667946624,1993870719.0766335,5842906013.019853,123900.01534115487,47158.23478255101,0.13528706775914354,0.8184034089864561,0.6041227050688758
19845,cruise_active,121.18965669012431,1506.2706560128634,10023.583680374091,2391060841.9806175,7006845347.312562,319494.1255673587,21931.06159579549,0.14379668157600634,0.8755828041564105,0.7478555093350997
19846,cruise_active,258.26667298225334,1535.0178559658373,9851.3736034201,2168646240.638486,6355074096.984367,152234.99690770832,41745.15864336437,0.156507820500816,0.81983934774816,0.7573580998621765
19847,cruise_active,227.60719210365332,2586.944549656615,12088.183721013218,2765573836.2007265,8104330858.758423,205554.8622315371,39426.60743110859,0.11204679452729434,0.7777510099650189,0.6681360543391409
19848,cruise_active,150.5926829378105,1492.1532441564884,7385.0617360318665,2540041130.1346498,7443422209.1663475,120412.75903625564,61815.89284010321,0.10248443545875659,0.7759056498251015,0.7107424893594362
19849,cruise_active,123.10447083677141,1838.9147008925345,9077.448174191717,2349344293.624256,6884597766.814116,134321.55933028698,51254.5997912769,0.1330631918657508,0.9057271409733239,0.5852189451452541
19850,cruise_active,112.05214367643035,1737.4292363117008,15856.647943991116,2948173382.8937626,8639426729.88969,374674.2949355382,23058.498665824092,0.08138930352183835,0.8081160855899484,0.8166879635864667
19851,cruise_active,160.5703761548763,2372.224332160902,13600.879529398842,3200807398.2789254,9379753970.49981,193569.17513310513,48456.8576791731,0.1121210295957801,0.808909346373072,0.6228893232473938
19852,cruise_active,143.3331473401883,2401.6095615631743,9100.7244644237,2080336542.8905983,6096288379.815076,122344.22884754135,49828.98202261698,0.17478615423019347,0.8281042919853195,0.7464830706427701
19853,cruise_active,146.2819950707111,1844.7574698924077,15137.97959182136,3383157847.779264,9914119878.814978,254717.99850334364,38921.94480589418,0.13341514410385996,0.7652179825943476,0.48155605580856664
19854,cruise_active,187.4514437571546,939.7626663634226,11013.504124199822,2901236842.95022,8501882309.961866,354448.5263311905,23986.225582492214,0.1081685372264314,0.8899660280052393,0.7266818101281362
19855,cruise_active,259.959873476709,2197.901285021756,7510.976188973567,2652675555.125605,7773489927.577629,114598.79473725197,67832.21364064439,0.07859118070219323,0.8895163082775037,0.7719575616423913
19856,cruise_active,277.4630597131096,1254.4102123045632,13815.00403550306,2503564850.799144,7336530889.772922,147489.12760213405,49742.85907747663,0.25175018035343644,0.8754456869369278,0.7079193020298835
19857,cruise_active,164.6674854013437,2328.471419561978,8521.95937635351,1815751244.3050613,5320938695.770355,430791.61954243464,12351.537157157307,0.20992462284537544,0.9045125603960443,0.7074163368172266
19858,cruise_active,387.62423664039335,2667.0579743095213,6323.682305715582,2328351343.302928,6823079317.052076,280951.733261768,24285.59253875428,0.1905073837336721,0.8907127689718459,0.8530306755962257
19859,cruise_active,77.40896170845255,2363.1347047399618,10192.98688100657,2717216225.360497,7962622084.738962,376286.4420628455,21161.06559961861,0.2540324325989734,0.833770014507934,0.8249215712779432
19860,cruise_active,266.09011964592696,2774.608233336737,7988.213096561356,2085950942.023555,6112741004.420867,189034.6585379807,32336.615156699954,0.2248953630105574,0.8003317459711036,0.8716183542339094
19861,cruise_active,115.13204268923165,2119.479035667086,8050.6009692044745,2183589280.194498,6398863684.162342,180038.67853980616,35541.60548199962,0.22400854268570844,0.8142023781889512,0.8587847441643472
19862,cruise_active,185.10262073726943,2260.272282424753,8108.5421814689125,2449017853.0947337,7176684527.704433,130943.48778476703,54807.494814104946,0.07604963079704045,0.8538128100877508,0.7014783996069772
19863,cruise_active,124.52200110958596,2093.0598786187475,8731.16762913831,2237076141.5675964,6555603386.964721,146787.8146662687,44660.405919042365,0.11940155325879559,0.7513154555002335,0.838137676889354
19864,cruise_active,275.31902540801593,2411.3942792757284,11057.71434435242,2272055578.539787,6658108309.004755,265343.279614461,25092.432409363697,0.06203474794030349,0.8369061113452084,0.6888411317502733
19865,cruise_active,137.81062861597803,1736.2678630713535,7627.3275981314955,2473797819.2422285,7249300576.388211,156296.77863040654,46381.63780413262,0.2139029758399178,0.9094286258934262,0.7179235371080913
19866,cruise_active,409.39685174488193,3650.501101522105,5716.416842038447,2428919957.808755,7117788977.410245,224090.12783760155,31763.06357667178,0.06541755273776091,0.8295703168024364,0.6245383271223596
19867,cruise_active,206.14444406132773,3026.687496290125,10258.65227609849,2727533334.6315937,7992855689.766769,438662.1368015022,18220.983803267238,0.3019095985699907,0.908383102533522,0.690132555323709
19868,cruise_active,71.15356569399007,2223.7021691476248,9330.534516550288,2315374211.682583,6785050692.8033695,253966.17907154994,26716.35537301924,0.1647257121661248,0.8133497140079577,0.7091676413354503
19869,cruise_active,68.55686065083513,1555.014784937122,11036.542562696697,2829879935.3721156,8292775620.9626465,142331.26743302148,58263.906241578836,0.11018438980527395,0.8930447485495371,0.818365097928898
19870,cruise_active,153.5028344020269,2897.185389821051,16236.557120247295,2736424512.0473175,8018910695.985637,421476.71680513734,19025.750121549525,0.1381334730599611,0.9243885524329748,0.7601626589184247
19871,cruise_active,54.48290363300784,2323.1875867467843,17528.191711878153,2079090209.0983937,6092636081.228699,358558.1390335524,16992.04513290542,0.021929549142619763,0.8556342692817296,0.750529001639318
19872,cruise_active,230.1571006684203,2148.443869247987,11384.347786757262,2822709121.838148,8271762027.094702,242238.99439991955,34147.1118123889,0.08556209935980973,0.787090173285706,0.782531881393168
19873,cruise_active,68.1134244122243,1889.4086603837345,11736.569694174608,2290773191.5165014,6712959033.459785,117317.52418790448,57220.42874607386,0.2307665571261052,0.9177060044268499,0.6920184594740328
19874,cruise_active,62.55712204084679,3040.8812837649343,9771.117448210836,2280840027.0764923,6683850553.316338,389324.5236435608,17167.812833274325,0.1904508636635079,0.84618478636135,0.7106979861966026
19875,cruise_active,132.53958153099106,1146.2870943924638,9664.857935248854,2356105457.776117,6904410910.31432,118568.22497412498,58231.544849567086,0.47370994450749904,0.8485630520129308,0.8895954632897229
19876,cruise_active,113.1819090324938,2300.9424382316392,19611.250497157638,2081745172.4419577,6100416275.368689,237106.6214480039,25728.578299980014,0.2653907878253663,0.8112078701691843,0.7805523175764588
19877,cruise_active,227.4606324834993,965.4901310587793,8006.949113590295,2253414270.8000536,6603481191.990128,129807.0918927108,50871.4978180706,0.10021294290113386,0.8619144410610932,0.5951923858072939
19878,cruise_active,201.89333701192155,3246.808453004136,9956.602911362796,2893538856.145717,8479323869.75918,433453.79823075596,19562.232247980162,0.07061757170240313,0.939393040728749,0.7997238317790962
19879,cruise_active,472.7728074295677,1607.7964210420002,8207.08154741474,2240487015.760651,6565598727.756666,128748.48510658696,50995.54159663476,0.20760455120321356,0.9231665500248603,0.6021923636156087
19880,cruise_active,107.27231811366292,1092.8724253828789,12489.051485093938,2127223960.872017,6233688851.088097,147606.1458464474,42231.90582845321,0.2477410881319249,0.9005338160234849,0.7588545125673283
19881,cruise_active,80.65698983800806,2878.1257390796864,13480.276265663453,2513737421.2244344,7366340933.291351,157999.4566086024,46622.57131389581,0.17604698159522897,0.7364713564355104,0.5564797584020759
19882,cruise_active,227.09024255262557,1474.6654606243426,8297.507395779856,2108103392.293052,6177657291.943615,92787.19557715137,66578.76933899755,0.42515608092873064,0.7832366245630128,0.5143195372342566
19883,cruise_active,192.7330234603779,2091.9917074171717,15051.517148484698,2805167712.7050786,8220358090.059147,212404.50000740818,38701.430947896304,0.024912945132369566,0.8923989298505046,0.4922985922217009
19884,cruise_active,103.16195337573907,1424.4904327009176,11193.736114366391,2167249252.627929,6350980316.194618,235058.41061727537,27018.73249085885,0.06557513018772841,0.821944220683229,0.6549911244979388
19885,cruise_active,310.15416623729527,1790.9875639892475,10254.336626713082,2204128726.7313094,6459053171.136509,319141.8315513586,20238.81714201753,0.24628692586264547,0.7796862078818012,0.8600874602932018
19886,cruise_active,98.39515773556447,1783.4114190237087,12595.154752766859,2591806083.909533,7595115975.859018,95697.79811794175,79365.6293585616,0.20499338520857305,0.8365993233323711,0.8449000368057827
19887,cruise_active,241.74088794028816,2264.7651694101473,7415.557454886413,2647071277.887298,7757066964.513353,454443.03999049903,17069.393261420682,0.5722965342025107,0.8993950721197684,0.5911830068805863
19888,cruise_active,268.7874946865436,1245.947235215255,9142.059703623809,2423371422.810439,7101529363.286354,55740.81677132804,127402.67858685627,0.02618071341380714,0.853615355785578,0.7273855732661331
19889,cruise_active,293.53012415918863,997.8679844249888,12709.980499532196,2852964839.034328,8360424401.361202,142466.29839850625,58683.52371994288,0.05650112539345751,0.8375445441861875,0.8276722178898798
19890,cruise_active,110.2592578275891,2156.757247632486,11071.723493477331,2738819925.015175,8025930294.949426,254777.6303202316,31501.70713520486,0.13202458098621728,0.7494301517980786,0.662297459043644
19891,cruise_active,215.0614890130372,2085.6277781505537,11455.813153218905,2654763837.29815,7779609500.098607,186823.44060624248,41641.50641297343,0.08271619814699846,0.891838066906594,0.8364096178350968
19892,cruise_active,215.81076686555312,1297.841544557794,5018.642799296235,2303246338.32059,6749510763.602369,81932.01548371906,82379.40594716095,0.21084768229882084,0.8627509553259667,0.7806076523126395
19893,cruise_active,88.18384759861088,2719.886024737315,11192.176720963298,2605001654.4358497,7633784720.84623,138704.2239213011,55036.42574848719,0.15052377584255444,0.8630711971736801,0.5743821737177902
19894,cruise_active,181.58056391666267,4295.018366684891,12899.813281755742,2638499391.9373612,7731947620.776264,520921.8387131712,14842.817187078255,0.09362329850397545,0.9508878865419653,0.4411018924608348
19895,cruise_active,192.0897570178327,1901.1515951664564,4752.680706367688,1833965257.3509498,5374313654.000509,69327.86554541068,77520.25266781454,0.10190717330407748,0.8599581374021791,0.61287528821019
19896,cruise_active,168.40394179125855,3613.8852258265897,5726.065576526389,2586250064.411766,7578834428.905467,261627.52878913202,28968.03124648973,0.11774977966693692,0.8152687100911029,0.7901295677763909
19897,cruise_active,201.85718297386637,988.9155735874469,6841.535850493787,2537561012.481548,7436154388.735634,387514.1086284921,19189.377168883002,0.13648432030846347,0.8589600191728868,0.5771291109737618
19898,cruise_active,273.43124753392345,2577.4907569019733,7962.846140106018,2350479626.72831,6887924785.239628,180981.3806692495,38058.748141763695,0.10854361584125362,0.9233236520754733,0.6094996452706499
19899,cruise_active,237.82710968572763,1090.6439266099014,7277.983090457222,2003840367.69125,5872121407.619266,234326.92144114015,25059.525262846357,0.29124574953968235,0.8795967160324908,0.6250232261996025
19900,cruise_active,319.64946964670673,3184.923171918973,6438.27433139395,1873774302.238126,5490971421.988385,132795.50687811754,41349.07536463649,0.1132736001835318,0.890812669379769,0.6495677546184551
19901,cruise_active,130.62715470379376,1629.076993084388,14505.247979693215,2266442899.147216,6641660723.984202,201160.60995449108,33016.7060314977,0.15965948620425785,0.8832982784493338,0.7233041425096829
19902,cruise_active,229.49846621230964,1833.6733003470442,12038.232209525935,2468469085.658625,7233685075.7444,302684.39460193244,23898.44076784201,0.27312661942437133,0.8050088585263949,0.6185310243944505
19903,cruise_active,116.61862391282862,1436.5557735104128,8756.958613042854,2240515935.339925,6565683474.667294,82256.50407274275,79819.6270152813,0.08090818185584092,0.8837404387861958,0.7975181886513599
19904,cruise_active,110.24137518503765,1896.8189282494454,7631.287925491951,2675495237.7136073,7840361495.193802,76077.36463723955,103057.74303012565,0.06283586535863805,0.8025608664035173,0.8024595179249123
19905,cruise_active,304.5620463251448,2106.9859721826224,6799.050104134861,2257340392.8924236,6614986432.606722,302273.917783245,21884.07945058034,0.29561325246164316,0.8611859199029691,0.7538380525653868
19906,cruise_active,94.22016858581435,2920.646894783057,9034.797623869392,1839465723.1708899,5390432404.582604,130159.33829294961,41414.104245446906,0.4416673958794646,0.8820700026061323,0.6836721334156525
19907,cruise_active,85.86193699503482,1068.9131683364178,9230.027042449792,2549799704.583821,7472019064.911322,93857.38237577725,79610.35004146572,0.12629579509029218,0.8971510550974285,0.6258930216990418
19908,cruise_active,116.06685247975133,2409.1933699210163,9986.662701742851,2261187919.2476,6626261353.623829,447196.2344439549,14817.346040185113,0.2212625059610399,0.80438794295729,0.683668342908015
19909,cruise_active,209.59102488211107,1322.8709683270238,7776.6632825812185,2560054880.6885324,7502071178.899206,165002.95415396531,45466.284027248235,0.05088461646711478,0.8135603330457942,0.5995575310458211
19910,cruise_active,350.65198562589086,2351.782414151823,11144.835990078156,1928513854.3528624,5651382051.996195,119071.90383120679,47461.927374634455,0.06786634301510304,0.8665543795937899,0.3665850537702002
19911,cruise_active,199.56185326149406,3226.5959846058067,11831.014905892733,2744310184.7174907,8042019137.180159,139943.6047544863,57466.14253140673,0.14380592041979987,0.9073728415793189,0.6579956999979677
19912,cruise_active,153.93806527957315,1296.6256454697475,11019.158263693384,2307921201.912435,6763210141.565796,504265.574990357,13412.00049536423,0.16885641402987833,0.9309658973222212,0.6889908805107544
19913,cruise_active,281.3315663777721,2515.008472475229,8266.420966653954,2417555900.4091644,7084487360.270735,334698.21239806234,21166.79174803907,0.33640337823359584,0.8415377886893354,0.7494241006657926
19914,cruise_active,252.59301972288975,1796.1973516786168,6836.1533826872455,2587494727.1421027,7582481830.555777,93493.66807628752,81101.55464612578,0.03409089568613476,0.8860346302164561,0.44746869253991856
19915,cruise_active,210.5550564332742,2479.4553925723653,9533.977179280893,2714199905.5581346,7953782959.442726,233908.49691880873,34003.82228185383,0.2854169405815262,0.8260627355481425,0.8328574159383647
19916,cruise_active,226.77127592738077,1490.7481249380355,8492.958269788152,2250559492.840901,6595115454.360411,180743.27636283266,36488.85638833426,0.08179019346233633,0.9647281012964931,0.6176465382439649
19917,cruise_active,218.37798979628027,1440.7400397057681,13334.189811119264,2520933003.3629475,7387427109.913558,155135.3994613003,47619.22253441845,0.47050275408053494,0.9163790321719381,0.7547006930768646
19918,cruise_active,75.27851743881762,1459.5206957726518,7759.233102775356,2462842480.2151575,7217196681.354541,193846.93604604193,37231.419946923146,0.25948182099345996,0.7825853382769271,0.8250426762351876
19919,cruise_active,94.74864856141502,3682.1908176126467,8578.719902530085,2894302491.7533307,8481561653.302914,219885.30243742603,38572.66292601143,0.48381681155415657,0.8064961070116327,0.618658283384539
19920,cruise_active,272.6230692488466,1534.907947945772,12559.571016808995,2506558002.797582,7345302123.355034,151777.003976876,48395.35588984302,0.13153886202455234,0.9120455667466765,0.6303478300443051
19921,cruise_active,461.6153597915291,1508.5167189443328,13952.816429371878,2083388102.8133082,6105230773.948708,253359.02427780972,24097.151429089357,0.44502858099175013,0.9129777940703415,0.5502978893075537
19922,cruise_active,121.94606053412988,2525.5340080186465,8212.726302317242,3226426670.981495,9454829551.424316,353864.36809972965,26718.795119715644,0.08526724152452518,0.7859177971619642,0.879632317411462
19923,cruise_active,207.00712513011038,3327.2608774141972,10980.117968807805,2514190631.583373,7367669036.215012,326447.9034801418,22569.20310307092,0.2902814385703765,0.8759018943142716,0.8373258527240066
19924,cruise_active,229.60349115597026,2839.2211367940035,15816.218355634424,2526531627.050877,7403833505.6231,343054.9258022009,21582.064412309337,0.3989152924104085,0.8485197478036743,0.8063999651576337
19925,cruise_active,254.7055854318847,2041.1438047416425,11371.41172575115,2790126343.4228354,8176280354.134537,162128.07792953908,50430.99541146692,0.05920811681523379,0.9497272826061782,0.8793588007484828
19926,cruise_active,428.51890168292874,1725.4944992755006,8941.556798388758,2803261293.2900767,8214771454.29752,273867.1210480665,29995.46430714384,0.17131840906885595,0.837103319278637,0.746937002702029
19927,cruise_active,125.03835565307799,1516.9197971590734,11668.078718978839,2076027906.399425,6083662206.101139,127698.88373892473,47640.68430338783,0.09936698757233903,0.828161334076986,0.8159688039545031
19928,cruise_active,220.4061714359846,2023.171388620562,8303.871032581983,2527131464.266828,7405591288.83461,156285.24686970245,47385.095120390804,0.03747503712330718,0.9325964945060061,0.5885212825999994
19929,cruise_active,116.93514458060079,1718.6084847047928,5518.07557357602,2178729002.685024,6384620963.0002575,90509.17768642344,70541.14429279545,0.08958867265082159,0.8687293291573984,0.6124231297460064
19930,cruise_active,177.4336240851748,1056.5294043629742,12623.66774543272,1949492538.0272005,5712858694.294646,202677.9613716506,28186.876637361558,0.07066586017567864,0.907705543747758,0.7011121567503237
19931,cruise_active,92.44429788391024,2809.4693022856945,12473.6809040663,1877519313.9284809,5501945930.573645,270735.16949356365,20322.24310149866,0.2589947009899564,0.8592612051315365,0.798782828561378
19932,cruise_active,100.8569467973465,1641.5909811055649,9488.568247240466,2029676808.4089634,5947833385.020924,274061.66940305586,21702.536505656284,0.3279564134903191,0.7965965053236623,0.5636457728948825
19933,cruise_active,260.9158104349322,1290.729369517618,12981.080866574834,2411692200.78999,7067304177.110653,140653.9894713885,50246.02717399827,0.04370514061147467,0.8735545270387013,0.7603232167664958
19934,cruise_active,137.05043164258402,2907.832838185654,12496.043428756262,2345511354.0221467,6873365591.31024,264763.5062234509,25960.39646608006,0.20835857372128896,0.7520238974005682,0.7983821109167498
19935,cruise_active,195.32136128851423,1259.8335237893339,14717.11665801239,2564800090.4942064,7515976701.780576,685763.9185720851,10960.006057814375,0.1473436746386136,0.9270811531042445,0.6165145450120311
19936,cruise_active,117.00521006421916,1680.9492910385848,6356.344447352004,2011433758.3559945,5894373335.765736,163008.04520956246,36160.014851953805,0.10659607865214149,0.815120071528222,0.7291099179543337
19937,cruise_active,448.82247672757273,2304.824712073354,12646.776139422653,2221125850.663748,6508862116.460145,284175.58707876026,22904.367624852275,0.2336405008783523,0.9307395793915312,0.7172864609621485
19938,cruise_active,197.64489616455728,1319.7486801598932,13169.10700450649,2406955274.513548,7053422928.562768,205766.4679402615,34278.77729140265,0.09734787202062777,0.8648923725936392,0.6459555874419614
19939,cruise_active,300.2945640201985,1772.5221716003502,8137.963595175359,2354030388.0774565,6898330056.072499,165352.62621788448,41718.90228693796,0.043239677398780665,0.8320728534302413,0.760458401893816
19940,cruise_active,296.06929034739903,1903.005236073523,10704.630650040903,2495711584.1867747,7313517412.38332,185830.6756359348,39355.81349718279,0.03079529307231951,0.8791651354791093,0.6610136919191383
19941,cruise_active,166.00919047962012,1588.7731242992502,12038.434863722327,2735544073.4740343,8016330629.091272,293548.249944229,27308.391825242656,0.16785393695896322,0.9288305905827808,0.7207609097873596
19942,cruise_active,252.51436896353363,920.7197943629211,16398.955981074305,2660567202.1817665,7796615876.314381,254981.07929296378,30577.233016401027,0.17456071637796142,0.8148287816001205,0.5050332213846543
19943,cruise_active,240.57546621966327,1249.0423294027344,7186.665846266368,2444601716.8757687,7163743333.161964,175418.72345021635,40837.962973747366,0.10372511176590678,0.8400209619686845,0.6763694352366024
19944,cruise_active,195.5901142236347,1341.8457374691545,8688.326907670793,3117818791.1608906,9136561356.804844,113053.72314288223,80816.10320128652,0.3053565763011643,0.8106020934415985,0.6680198501800177
19945,cruise_active,196.33570901018777,1913.3891924296495,5180.115261525312,2674212079.859158,7836601286.133265,122041.45722593684,64212.61646872397,0.42592692031912893,0.9064922155895663,0.6637655716632841
19946,cruise_active,84.41061175628337,2638.158434172322,5140.25532873112,2334625997.553621,6841466775.526802,170264.77716093737,40181.3392623192,0.16283202027141633,0.8265380623356446,0.7641195548112155
19947,cruise_active,272.4939892669435,1939.1967460127723,7720.511495345145,2421700466.5220385,7096632736.613633,139338.51981060705,50930.875010439195,0.15833571584107142,0.8513187185416667,0.6527094812828766
19948,cruise_active,188.58323461706556,3318.0499547006616,11217.480297446451,2728267418.006807,7995006872.451811,304619.163839413,26245.909061278107,0.3093821405318652,0.8924204912714468,0.7099718513918429
19949,cruise_active,242.89559206893964,2931.7362265363713,8456.813366644323,2372897576.1235604,6953619100.356379,227488.4062158678,30566.916424558203,0.21445283342823232,0.8503791282976735,0.6769807950242148
19950,cruise_active,159.3916500601392,1961.053781707093,4547.935603376669,2661398305.0918236,7799051368.317021,59354.918979244765,131396.88339974306,0.09869918956525599,0.805678370758822,0.5558443422219472
19951,cruise_active,231.6206910265135,1363.1531561638506,3343.4158576380896,2266066381.2494144,6640557363.235672,102262.61956018438,64936.31193681207,0.1070710302504254,0.8380996301830732,0.7474189507787291
19952,cruise_active,92.15432246692151,2974.9807699647235,14630.85515723036,2597298015.876275,7611209718.549835,222112.04404948658,34267.43358795103,0.15914305400733714,0.889538091648148,0.7106409412547358
19953,cruise_active,178.27350656865207,1333.0915658360946,10286.045133891324,2338197733.4511046,6851933510.883642,163804.09638748076,41830.04980947059,0.060773545475770865,0.8142472003730334,0.9362309735391712
19954,cruise_active,136.48353162172782,1875.2913324676058,11058.723370035266,3021224706.8272567,8853498793.7333,125942.31000125103,70298.04990590815,0.09338149511179994,0.9225529985460756,0.6306946262220078
19955,cruise_active,169.02178945661217,1505.0129689474984,11030.655355328661,1930963446.7832224,5658560420.284499,161635.47338170584,35008.15942130277,0.04516002847034201,0.8575979023731938,0.6506835712455287
19956,cruise_active,371.7849831100718,1949.7395168314047,7732.345156462581,2390931020.2423077,7006464913.311434,270788.4452220828,25874.31272248413,0.22714118914959347,0.8203594403111167,0.750913353992112
19957,cruise_active,191.6560494823299,1186.4250792381072,12764.868990033176,3425998457.222428,10039661445.839352,164594.29328210343,60996.41272879403,0.08017804823332218,0.8224855324470397,0.773731185867655
19958,cruise_active,98.631185483836,791.6860398588154,7143.33379622283,2715868160.3830357,7958671669.655682,67861.71628936092,117277.78348133835,0.1446051454552183,0.8619254361168467,0.6088947081756949
19959,cruise_active,227.7744201364822,1674.9199194487717,5892.084258053726,2583927899.3856764,7572029478.181055,112003.32317729085,67605.40012009497,0.11857508492560445,0.7973742830319994,0.5148960499322813
19960,cruise_active,113.37456195286468,1720.886410308013,10770.402479853348,2380203752.7228656,6975029366.717094,218901.2527963401,31863.816573066742,0.04618001168017556,0.921266100162506,0.8011413390789234
19961,cruise_active,155.46686121042842,1927.9034749294835,6531.871123043391,2764094960.597213,8099997111.804016,185290.9565503925,43715.01590041772,0.12083777037951476,0.8956375606088905,0.8943535034458195
19962,cruise_active,209.84791239868676,1465.123307290713,9844.76677175168,2767209934.7212195,8109125337.052235,193494.39877942394,41908.8376108309,0.35180927630073433,0.9183968733227469,0.3373971624222405
19963,cruise_active,162.69676662472446,1837.294271237326,16473.90628388894,2006958012.0913649,5881257457.934666,310874.04896232876,18918.457418899405,0.08861152903359445,0.8059561608918994,0.6044061241459405
19964,cruise_active,122.92292451747866,1993.94962659955,6530.802351293718,2208423071.2376747,6471637463.136063,254621.10112124705,25416.736612313834,0.255553655556858,0.9048937411528131,0.8638730430758715
19965,cruise_active,167.95358565032922,2266.9529963643004,7371.1597516804895,2989129430.2186403,8759445712.512032,54564.349306829085,160534.22837053295,0.1553044327731615,0.8575328689121082,0.6283853029820295
19966,cruise_active,53.64493051249482,2485.3567396888943,8696.18699078577,2940883151.8801265,8618063191.0111,221444.0178581812,38917.570564179085,0.3925627889648201,0.8093393954960625,0.6878857578556029
19967,cruise_active,265.93440701749427,814.4299044549388,8304.24607497552,2876410939.81585,8429131645.982189,76076.78498072654,110797.68484062048,0.09633848690783403,0.7121537130322247,0.7530674048894778
19968,cruise_active,126.87112781929007,2538.4643175707097,6611.008255370276,3069074469.006856,8993719350.906748,107550.22964546143,83623.43233068382,0.04433737570531121,0.8466699739985045,0.8345671759657929
19969,cruise_active,155.2690387083081,1605.6004213589329,9553.622849057429,3255795369.21437,9540892575.399559,227629.2520929761,41914.176177596644,0.14252083474305574,0.8826644820869766,0.6757481584734626
19970,cruise_active,137.0376803196108,1608.5166128364167,15194.695471111818,2215447148.922408,6492221057.321674,212205.9230047022,30593.967243684405,0.12966769546278556,0.8806264989446365,0.6689657323850488
19971,cruise_active,367.75718911610784,1858.1684697735445,8544.178451424716,2284722205.3035083,6695227019.34757,292249.60582192393,22909.276474532406,0.1359487546735186,0.8473342746478176,0.855342815169306
19972,cruise_active,184.51516401848335,2285.779668927819,8958.762943536112,2753050994.611906,8067633501.342341,234119.75294251865,34459.43112422093,0.09325947000169824,0.864851751636608,0.6777319093192
19973,cruise_active,181.01651024781472,2765.038099097305,15015.36469498762,2716726720.741677,7961187623.891855,160717.63546025523,49535.24609227232,0.08736202693073834,0.7821175801647171,0.7159135613131614
19974,cruise_active,144.49984907788462,3213.3307295257678,9447.93107849086,2384971505.4542513,6989000950.148396,358202.2715599703,19511.325039093997,0.18490025769154333,0.9429382639032521,0.8431565773299275
19975,cruise_active,77.16488664209642,1728.7050467426911,7117.3828115716915,2441550774.032294,7154802747.338139,90741.32256059854,78848.34103624668,0.24016428067481016,0.8346358543873544,0.5618969685624763
19976,cruise_active,179.47543646291592,1472.5720771205401,7929.606348972368,2548992697.7146196,7469654184.75962,156961.26958459022,47589.15498408378,0.09735567704004584,0.8890553816808956,0.7840208162480987
19977,cruise_active,362.03673625029575,1922.0871153362245,7150.833442383745,2215781118.746434,6493199733.759569,231385.9271124571,28062.206784960497,0.09838876492478456,0.8859587968326066,0.5358331017765579
19978,cruise_active,111.09880550588953,1953.579116176355,6418.149084240511,2423416820.700125,7101662398.793665,117971.57794189086,60198.07925508738,0.2067817219199918,0.8752151801704842,0.563861220158344
19979,cruise_active,183.00815900679254,2705.6327041308846,9530.203758745789,2649249880.929585,7763451216.357756,493265.65193017095,15738.88468815742,0.07862178320592442,0.894533027629,0.7604653397463257
19980,cruise_active,230.0292551252002,1113.8049902467883,8233.278510330054,2916648362.0060616,8547044745.26903,139928.1852671843,61081.65219858294,0.08756848504095528,0.8024895301549706,0.6999518977391931
19981,cruise_active,153.779305718674,1792.2405942981366,9254.14257091905,1902783523.0119872,5575981021.091736,138138.76168716312,40365.07170752999,0.010764754531821064,0.8275780910558469,0.8839341789832375
19982,cruise_active,147.4170358275869,1708.5806061148676,7198.5018187144415,2713359284.0878363,7951319573.930071,120913.42794193958,65760.43462888298,0.2221376530220527,0.8175678291188792,0.7420090334853398
19983,cruise_active,155.4899146836636,1555.1862708828612,14865.753022247676,2886998877.1507173,8460158894.703724,523834.0654308724,16150.455751183228,0.3104364113685064,0.7623358941676843,0.7872309276313078
19984,cruise_active,89.73433509465913,3358.8965886692886,7975.996212379015,2269816996.051871,6651548291.369638,126087.25642298676,52753.533386876086,0.08556379315107603,0.7177507303520344,0.690324072957117
19985,cruise_active,99.65177220110205,3031.5902868888893,12731.430571618392,2814905523.722682,8248894099.943856,218344.9414529792,37779.18574642254,0.3075004606943323,0.9383930915693258,0.7208294880051311
19986,cruise_active,279.8704853436249,1978.3461998550913,8723.361920648244,2677237711.5488296,7845467699.298182,451547.6085016074,17374.619091289584,0.030723533823744972,0.844333943990811,0.6996115443153044
19987,cruise_active,416.055135577947,1910.6993631526802,9731.828164250566,2612621298.00366,7656113581.385416,422888.52669286996,18104.33033324122,0.33087095841660064,0.9102584447414259,0.8093141858509664
19988,cruise_active,114.32901905797519,1860.6064162828422,9076.98808202747,2023237565.3155253,5928963609.849458,385271.3495099388,15389.059210842017,0.09584143778633678,0.8821401037693619,0.6559393237916424
19989,cruise_active,129.00956979585334,2533.5318788014815,13975.908249106798,2515835768.640861,7372490001.3425255,263057.658659759,28026.137079240743,0.14781332027188954,0.9039490477210738,0.46406841513015074
