total_capital_cost,annual_opex,total_5yr_cost,patriot_5yr_cost,shelter_5yr_cost,savings_vs_patriot,savings_vs_shelters,prototype_months,partial_months,full_months,ai_accuracy,network_availability,hit_probability,sead_attrition_rate,ew_effectiveness,daily_kinzhal_rate,total_kinzhal_5yr,intercepted_kinzhal,leaked_kinzhal,casualties_without_defense,casualties_with_ai,casualties_with_shelters,lives_saved_by_ai,lives_saved_by_shelters,cost_per_life_saved,shelter_cost_per_life,system_failure_risk,budget_overrun_risk,is_cheaper_than_patriot,is_cheaper_than_shelters,hits_target_budget,hits_target_performance
1090231755.9969103,503791072.9676626,3271383453.2824736,1155268724934.5781,500000000,1151997341481.2957,-2771383453.2824736,16.384961165384837,33.100204933689675,32.01388160564809,0.5885143203306801,0.6216197740511022,0.4151060144911465,0.09598017972109808,0.7491393671976154,38.1036706442679,69539.19892578892,28866.139716991252,40673.05920879767,4067305.920879767,2315489.934712424,201270.94446644862,1751815.9861673429,3866034.976413318,1867.424135362339,129.33147347359773,0.8481408788775918,0,1,0,1,0
1052137996.64661,411080086.96842194,2831899642.937281,1755321163210.7664,500000000,1752489263567.829,-2331899642.937281,16.99560587231536,27.581498507295098,26.91803912069138,0.9313569067055427,0.8535618462745879,0.5093244150818661,0.05414031344404037,0.058283300667120536,89.27200162714917,162921.40296954723,82979.84827178165,79941.55469776558,7994155.469776558,3750385.417265053,268163.325941069,4243770.052511505,7725992.143835489,667.3075138134158,64.71660735494615,0.5951020026069818,0,1,0,1,0
1501508869.198872,630512874.9525251,4231299651.838196,976315144672.1635,500000000,972083845020.3252,-3731299651.838196,17.386757356107122,26.049773387844237,42.204640546754646,0.9023809468683126,0.8198843618152286,0.5055483390671663,0.0826833233780383,0.19533238600730102,30.656251834929694,55947.65959874669,28284.246384841597,27663.413213905096,2766341.3213905096,886371.7579394118,103652.34493260915,1879969.5634510978,2662688.9764579004,2250.7277426719156,187.78009914816857,0.6259710589208132,0,1,0,0,0
1380071896.430567,588263223.8405846,3926943800.238454,1186164349407.2131,500000000,1182237405606.9746,-3426943800.238454,22.20987262747245,23.66472817417596,40.64473222134396,0.8943839170888307,0.7472964378455872,0.5142913725695207,0.09055636140550313,0.5295235264640359,35.17848917653518,64200.7427471767,33017.88810742821,31182.85463974849,3118285.463974849,1746955.16520769,290979.2615547009,1371330.2987671588,2827306.202420148,2863.6017185420756,176.84678071727944,0.6562631188726575,0,1,0,1,0
1939591189.0672817,547050872.2295914,4308035178.033539,1183716150342.4648,500000000,1179408115164.4314,-3808035178.033539,17.19270112338387,25.498371180950947,33.77560631705615,0.8992539186440275,0.8997631124464812,0.5390846648675804,0.05591655911990848,0.10731968511527692,70.3001093375231,128297.69954097965,69163.32236033054,59134.37718064911,5913437.718064912,1235531.3372291913,82889.99151838869,4677906.38083572,5830547.726546523,920.9323204249113,85.75523663471557,0.5638182392994783,0,1,0,0,0
1750554626.4337468,566331009.0545466,4202471517.990217,1575419899957.0188,500000000,1571217428439.0286,-3702471517.990217,24.79765065569286,25.912900364816345,52.74427753529273,0.9491706990925479,0.8787077644048009,0.539077105926478,0.05435485148700887,0.12852377596462922,43.4291424592803,79258.18498818655,42726.272984417024,36531.912003769525,3653191.2003769525,1558888.5497202445,71666.5649062924,2094302.650656708,3581524.63547066,2006.62092304207,139.60534992503085,0.5503861559130729,0,1,0,0,0
1262101553.155646,416538175.7584729,3065493867.529074,3354934480954.346,500000000,3351868987086.817,-2565493867.529074,24.98978554871151,32.04961940696418,57.90246782301679,0.7810031081636282,0.7856446157716752,0.47552598911403626,0.052290228501204544,0.2702268387843527,122.72693441059663,223976.65529933886,106506.72054967166,117469.9347496672,11746993.47496672,2244991.969680627,409778.8244284559,9502001.505286094,11337214.650538264,322.6155948116508,44.1025432976398,0.7082215866289493,0,1,0,1,0
1767750374.9940507,571427003.8207073,4241730257.004271,1077031971564.5674,500000000,1072790241307.5631,-3741730257.004271,17.37020047840837,30.879851276839133,46.770339485398196,0.8658742312328074,0.6244884514095999,0.39404324496646526,0.0450392410944981,0.30539941413525995,53.80572362790489,98195.44562092642,38693.25203339793,59502.19358752849,5950219.3587528495,1512287.3907440295,100385.21658599772,4437931.96800882,5849834.142166852,955.7898335488502,85.47250876668338,0.7869296038514234,0,1,0,0,0
1832994473.428957,451487038.245991,3787697072.6071796,1980123958548.9446,500000000,1976336261476.3374,-3287697072.6071796,15.32731883398531,32.31779322186728,43.57846730867982,0.8372906937276045,0.4967774509911929,0.329233431511928,0.02928880245042865,0.4792245589434374,60.3782501333587,110190.30649337963,36278.33272616646,73911.97376721317,7391197.376721317,4582884.394851259,366684.08759680716,2808312.981870058,7024513.289124509,1348.7446367480554,71.17930871795913,0.8630562968999438,0,1,0,1,0
1515780028.4210458,472739893.9005784,3562496370.340088,2654735648812.635,500000000,2651173152442.295,-3062496370.340088,28.13966991082843,24.704697673990715,50.43452625212803,0.9753677110519863,0.7508447540330276,0.5071575581998069,0.11792231338771339,0.3966532674217611,97.18333736588845,177359.59069274642,89949.25693905048,87410.33375369594,8741033.375369594,5314890.088543107,629659.401880961,3426143.2868264867,8111373.973488633,1039.7978345032675,61.64183794683976,0.6285832996430855,0,1,0,1,0
1385366127.09986,612052141.294836,4035231594.0454907,1265826521047.2988,500000000,1261791289453.2534,-3535231594.0454907,20.705078719739987,23.612446748130868,43.76621885121439,0.9614520819468467,0.7556867830776411,0.48525959249808104,0.0385116003269531,0.258786250160395,50.676684089347006,92484.94846305827,44879.20840338968,47605.74005966859,4760574.005966859,1585815.8588034904,151479.9051936075,3174758.1471633688,4609094.100773252,1271.0359047825268,108.48118720685628,0.6474314253676791,0,1,0,0,0
1646505069.7119455,542854961.8824396,3996782962.71815,1005475493564.1716,500000000,1001478710601.4535,-3496782962.71815,14.941496797473171,31.23349160381249,40.2293099006845,0.774087690354939,0.824686543793063,0.4773698764407668,0.07397188784527926,0.1383924674998969,37.531215628093804,68494.46852127119,32697.19597487522,35797.27254639597,3579727.254639597,1217450.9350059952,163487.45882638067,2362276.319633602,3416239.7958132164,1691.9201744095992,146.3597492812936,0.6952567605570857,0,1,0,1,0
1764575740.6831534,501099045.78094846,3934072369.0671344,2113889335482.424,500000000,2109955263113.357,-3434072369.0671344,25.368758549420235,24.823762717473578,34.935703379551875,0.8622289105159923,0.8218261179430938,0.4784262775383121,0.06508220631124859,0.05556678269275296,89.87209699600372,164016.57701770682,78469.84039715734,85546.73662054948,8554673.662054949,1667516.3817885886,133431.673050484,6887157.280266359,8421241.989004465,571.2186042765942,59.373664912235654,0.6609860688711497,0,1,0,1,0
1709654857.2145777,570855841.7365263,4181161906.306187,1636670607277.2961,500000000,1632489445370.99,-3681161906.306187,16.247414043074045,22.254747390755213,27.9802080894459,0.9478946115951885,0.727202138440456,0.48095515652292276,0.03238708232826389,0.36186397508496576,49.078049959322065,89567.44117576277,43077.92269004666,46489.51848571611,4648951.848571611,704300.7465153357,54769.59538822755,3944651.102056275,4594182.2531833835,1059.957344295069,108.83329664458607,0.6684723256002076,0,1,0,0,0
2236593021.391939,709867145.8729726,5309946268.696259,2655470608011.346,500000000,2650160661742.65,-4809946268.696259,21.590603918034738,25.038706616908172,49.32643020269997,0.8701608193454715,0.5328602568936289,0.3229367905481076,0.06123197238590945,0.17607020674917678,90.51704343362506,165193.60426636573,53347.09238085432,111846.5118855114,11184651.18855114,3192525.8731524935,539058.6960955685,7992125.315398646,10645592.49245557,664.3972734593439,46.96779445149204,0.8502625685583696,1,1,0,0,0
1865350904.6938198,424670971.3668829,3703953967.920868,2598211049158.2295,500000000,2594507095190.3086,-3203953967.920868,20.08080876076802,18.78862876805068,35.84149815339752,0.8136580158632498,0.7960048634265219,0.4790170282195731,0.060206988814997336,0.21627578603248665,82.841699361741,151186.1013351773,72420.71696967987,78765.38436549745,7876538.436549745,2779289.579628905,765101.8479690102,5097248.85692084,7111436.588580734,726.6574718814812,70.30928192524144,0.6897522928324198,0,1,0,1,0
